Taxpayer_Number,Taxpayer_Name,Taxpayer_Address,Taxpayer_City,Taxpayer_State,Taxpayer_Zip,Taxpayer_County,Location_Number,Location_Name,Location_Address,Location_City,Location_State,Location_Zip,Location_County,TABC_Permit_Number,Inside/Outside_City_Limits,Responsibility_Begin_Date,Responsibility_End_Date,Obligation_End_Date,Liquor_Receipts,Wine_Receipts,Beer_Receipts,Cover_Charge_Receipts,Total_Receipts
17519330587,"CHILI'S BEVERAGE COMPANY, INC.",6820 LYNDON B JOHNSON FWY,DALLAS,TX,75240,57,301,CHILI'S GRILL & BAR,9900 S INTERSTATE 35 STE Z,AUSTIN,TX,78748,227,MB247774,Y,06/13/2007,,12/31/2017,$14418,$850,$8801,$0,$24069
32061140995,"503 E. 6TH STREET, LLC",2204 POINT BLUFF DR,AUSTIN,TX,78746,227,1,TWO BUCKS,503 E 6TH ST,AUSTIN,TX,78701,227,MB964811,Y,11/21/2016,,12/31/2017,$31611,$606,$6564,$0,$38781
32026320807,"RAMOS RESTAURANT, INC.",PO BOX 644,MANOR,TX,78653,227,1,RAMOS MEXICAN RESTAURANT,116 W PARSONS ST,MANOR,TX,78653,227,MB625282,Y,06/01/2008,,12/31/2017,$22480,$132,$13345,$0,$35957
32052865295,"CORNER WEST 3, LLC",715 W 6TH ST,AUSTIN,TX,78701,227,1,THE DOGWOOD DOMAIN,11420 ROCK ROSE AVE STE 700,AUSTIN,TX,78758,227,MB921829,Y,09/28/2015,,12/31/2017,$293896,$10834,$114737,$0,$419467
12012420878,MAIKO L.P.,PO BOX 2403,AUSTIN,TX,78768,227,1,MAIKO JAPANESE RESTAURANT,311 W 6TH ST,AUSTIN,TX,78701,227,MB571527,Y,01/11/2005,,12/31/2017,$6735,$18918,$6857,$0,$32510
17427376888,"FIFTH GENERATION, INC.",12101 MOORE RD,AUSTIN,TX,78719,227,1,FIFTH GENERATION INC,12101 MOORE RD,AUSTIN,TX,78719,227,D 679801,N,09/01/2013,,12/31/2017,$0,$0,$0,$0,$0
17427050780,WLS BEVERAGE COMPANY,701 E 83RD AVE STE 17,MERRILLVILLE,IN,46410,0,43,WLS BEVERAGE COMPANY,109 E 7TH ST,AUSTIN,TX,78701,227,MB956147,Y,08/30/2016,,12/31/2017,$128351,$39045,$31759,$0,$199155
17427657873,"LAS PALOMAS RESTAURANT & BAR, INC.",3201 BEE CAVES RD STE 122,AUSTIN,TX,78746,227,1,LAS PALOMAS RESTAURANT & BAR,3201 BEE CAVES RD STE 122,AUSTIN,TX,78746,227,MB448605,Y,03/31/1999,,12/31/2017,$28057,$6605,$3393,$0,$38055
17427050780,WLS BEVERAGE COMPANY,701 E 83RD AVE STE 17,MERRILLVILLE,IN,46410,0,9,WLS BEVERAGE/ COURTYARD - SOUTH,4537 S INTERSTATE 35,AUSTIN,TX,78744,227,MB404229,Y,11/21/1996,,12/31/2017,$580,$900,$1049,$0,$2529
32052734947,JL JAIMES LLC,21710 ANN SHOWERS DR,ELGIN,TX,78621,227,2,EL NUEVO MEXICO RESTAURANT AUSTIN,911 W ANDERSON LN,AUSTIN,TX,78757,227,MB754808,Y,03/17/2014,,12/31/2017,$5437,$86,$2062,$0,$7585
17427144088,"FRISCO SHOP, INC.",6801 BURNET RD,AUSTIN,TX,78757,227,2,NIGHT HAWK FRISCO SHOP,6801 BURNET RD,AUSTIN,TX,78757,227,MB701495,Y,08/21/2008,,12/31/2017,$1413,$1578,$1214,$0,$4205
32038135573,"TAKOBA, LLC",1411 E 7TH ST,AUSTIN,TX,78702,227,1,TAKOBA,1411 E 7TH ST,AUSTIN,TX,78702,227,MB679208,Y,10/13/2010,,12/31/2017,$35515,$6233,$10060,$0,$51808
32009384242,ROSA ELIA SOSA,2304 S 1ST ST,AUSTIN,TX,78704,227,1,LITTLE MEXICO RESTAURANT,2304 S 1ST ST,AUSTIN,TX,78704,227,MB436288,Y,07/30/1998,,12/31/2017,$1712,$0,$1208,$0,$2920
17427050780,WLS BEVERAGE COMPANY,701 E 83RD AVE STE 17,MERRILLVILLE,IN,46410,0,5,WLS BEVERAGE COMPANY/COURTYARD-NW,9409 STONELAKE BLVD,AUSTIN,TX,78759,227,MB264841,Y,04/29/1996,,12/31/2017,$1388,$1496,$2020,$0,$4904
32059810518,FILM SOCIETY OF AUSTIN THEATER LLC,1901 E 51ST ST,AUSTIN,TX,78723,227,2,AFS CINEMA,6406 N INTERSTATE 35 STE 3100,AUSTIN,TX,78752,227,MB960445,Y,10/10/2016,,12/31/2017,$8010,$4532,$8342,$0,$20884
32042050800,"RATTLE INN AUSTIN, LLC",801 SPRINGDALE RD,AUSTIN,TX,78702,227,1,THE RATTLE INN,610 NUECES ST,AUSTIN,TX,78701,227,MB786142,Y,09/29/2011,,12/31/2017,$65460,$5245,$24545,$0,$95250
17417918889,"THE COMMON INTEREST, INC.",8440 BURNET RD STE 148,AUSTIN,TX,78757,227,2,COMMON INTEREST PIANO BAR,8440 BURNET RD STE 148,AUSTIN,TX,78757,227,MB083621,Y,11/30/1993,,12/31/2017,$61712,$2220,$36018,$0,$99950
17425638164,"TAJ GROUP, INC.",PO BOX 160335,AUSTIN,TX,78716,227,4,BOMBAY BISTRO,4200 S LAMAR BLVD STE 300,AUSTIN,TX,78704,227,MB752962,Y,07/20/2010,,12/31/2017,$931,$1163,$848,$0,$2942
32042362783,THREE'S COMPANY LLC,1500 E 6TH ST,AUSTIN,TX,78702,227,1,THE VOLSTEAD LOUNGE/HOTEL VEGAS,1500 E 6TH ST STE A,AUSTIN,TX,78702,227,MB769797,Y,03/10/2011,,12/31/2017,$121305,$1102,$64998,$0,$187405
32047635233,"RLPG, LLC",720 BRAZOS ST STE B-710,AUSTIN,TX,78701,227,1,CU29 COCKTAIL BAR,720 BRAZOS ST STE B-710,AUSTIN,TX,78701,227,MB831891,Y,02/15/2013,,12/31/2017,$34845,$2464,$1601,$0,$38910
17215662176,ABUELO'S BEVERAGE CORPORATION,4413 82ND ST STE 250,LUBBOCK,TX,79424,152,7,ABUELO'S BEVERAGE CORPORATION,2901 S CAPITAL OF TEXAS HWY BLDG 7,AUSTIN,TX,78746,227,MB545331,Y,10/20/2003,,12/31/2017,$33811,$4635,$7626,$0,$46072
10435858294,"LEVY PREMIUM FOODSERVICE, L.L.C.",980 N MICHIGAN AVE STE 400,CHICAGO,IL,60611,0,23,LEVY RESTAURANT AT AUSTIN CONVENTION CENTER,500 E CESAR CHAVEZ ST,AUSTIN,TX,78701,227,MB820738,Y,09/28/2012,,12/31/2017,$5658,$3393,$14484,$3996,$27531
32038931187,ABI FOOD SERVICES LLC,PO BOX 460,BRASELTON,GA,30517,0,6,DEPARTURE LOUNGE,3600 PRESIDENTIAL BLVD STE 7,AUSTIN,TX,78719,227,MB984529,Y,06/06/2017,,12/31/2017,$0,$0,$0,$0,$0
32049754487,"TRAVO ONE, LLC",3107 S INTERSTATE 35 STE 820 ATTN:TORTUG,ROUND ROCK,TX,78664,227,1,TORTUGA FLATS,3107 S INTERSTATE 35 STE 820,ROUND ROCK,TX,78664,227,MB846773,Y,07/23/2013,,12/31/2017,$23805,$2172,$7523,$0,$33500
12017166179,"OPAL DIVINE'S PENN FIELD, L.P.",PO BOX 30571,AUSTIN,TX,78755,227,2,OPAL DIVINE'S AUSTIN GRILL,2200 S INTERSTATE 35,AUSTIN,TX,78704,227,MB577779,Y,06/05/2017,,12/31/2017,$18155,$1752,$11801,$0,$31708
12618026202,"STERLING EVENTS HOSPITALITY, LTD.",8423 RESEARCH BLVD,AUSTIN,TX,78758,227,1,LONG PERFORMING ARTS CENTER,701 W RIVERSIDE DR,AUSTIN,TX,78704,227,MB688881,Y,04/02/2008,,12/31/2017,$15022,$13405,$2412,$0,$30839
17428919108,"BULL CREEK RESTAURANT, INC.",6203 N CAPITAL OF TEXAS HWY BLDG B,AUSTIN,TX,78731,227,1,SIENA RESTAURANT,6203 N CAPITAL OF TEXAS HWY # B,AUSTIN,TX,78731,227,MB465662,Y,02/04/2000,,12/31/2017,$12529,$75460,$1410,$0,$89399
17427287499,ROBERTO C. AMAYA INC.,5804 N INTERSTATE 35,AUSTIN,TX,78751,227,5,AMAYA'S TACO VILLAGE,9900 S INTERSTATE 35 STE O100,AUSTIN,TX,78748,227,MB870905,Y,04/30/2014,,12/31/2017,$6974,$270,$2505,$0,$9749
32041581466,"PARK PLACE ENTERTAINMENT GROUP, LLC",360 NUECES ST APT 1013,AUSTIN,TX,78701,227,1,TRIFECTA ON 3RD,360 NUECES ST STE 30,AUSTIN,TX,78701,227,MB754004,Y,08/02/2010,,12/31/2017,$12946,$3061,$3155,$0,$19162
32037557637,"THE MAGINS, LLC",2301 S MO PAC EXPY APT 825,AUSTIN,TX,78746,227,1,BETTER DAYS,714 RED RIVER ST,AUSTIN,TX,78701,227,MB711283,Y,12/29/2008,,12/31/2017,$3321,$11,$1599,$0,$4931
32044532276,313 6TH STREET LLC,612 E 6TH ST,AUSTIN,TX,78701,227,1,MIDNIGHT COWBOY,313 E 6TH ST,AUSTIN,TX,78701,227,MB795852,Y,01/24/2012,,12/31/2017,$45867,$119,$490,$0,$46476
18004245918,"CANCHOLA & HYDE PRODUCTIONS, INC.",5300 MARSH CREEK DR,AUSTIN,TX,78759,227,1,POUR HOUSE PUB,6701 BURNET RD STE A-3,AUSTIN,TX,78757,227,MB731844,Y,09/18/2009,,12/31/2017,$11194,$385,$14991,$0,$26570
10435858294,"LEVY PREMIUM FOODSERVICE, L.L.C.",980 N MICHIGAN AVE STE 400,CHICAGO,IL,60611,0,22,LEVY RESTAURANT AT PALMER EVENT CENTER,900 BARTON SPRINGS RD,AUSTIN,TX,78704,227,MB820694,Y,09/28/2012,,12/31/2017,$49719,$45765,$60507,$0,$155991
12049054914,"OPAL DIVINE'S MARINA, LP",PO BOX 30571,AUSTIN,TX,78755,227,1,OPAL DIVINE'S MARINA,12709 N MO PAC EXPY,AUSTIN,TX,78727,227,MB650377,Y,02/01/2007,,12/31/2017,$22254,$2933,$31808,$0,$56995
11418506314,"MOONTIME, LLC",2538 GUADALUPE ST,AUSTIN,TX,78705,227,2,THE HOLE IN THE WALL,2538 GUADALUPE ST,AUSTIN,TX,78705,227,MB699586,Y,07/30/2008,,12/31/2017,$34503,$294,$32653,$0,$67450
17426089045,"SHAKESPEARE'S PUB, INC.",314 E 6TH ST,AUSTIN,TX,78701,227,1,SHAKESPEARE'S,314 E 6TH ST,AUSTIN,TX,78701,227,MB408067,Y,03/06/1997,,12/31/2017,$163384,$5361,$43878,$0,$212623
12603707253,"SEVENTEEN CITY LIMITS, LTD.",1722 S HARWOOD ST,DALLAS,TX,75215,57,1,FLYING SAUCER DRAUGHT EMPORIUM,815 W 47TH ST STE 103,AUSTIN,TX,78751,227,MB680228,Y,01/03/2008,,12/31/2017,$10450,$3454,$97051,$0,$110955
32047306751,FORMULA EXPO INC.,5501A BALCONES DR # 230,AUSTIN,TX,78731,227,2,MOONFIRE LOUNGE,310 COLORADO ST STE B,AUSTIN,TX,78701,227,MB937379,Y,03/09/2016,,12/31/2017,$40218,$9461,$2961,$0,$52640
17428981686,"BUFFALO BILLIARDS LIQUOR ENTERPRISES, INC.",3509 MACOMB ST NW,WASHINGTON,DC,20016,0,1,BUFFALO BILLIARDS LIQUOR ENTERPRISES INC,201 E 6TH ST,AUSTIN,TX,78701,227,MB446867,Y,03/02/1999,,12/31/2017,$36988,$369,$46149,$0,$83506
17423743701,"THREE DOWN, INC.",11224 SOUTH BAY LN,AUSTIN,TX,78739,227,5,THE INCREDIBLE FLYING PIZZA SOCIETY,904A VARGAS RD,AUSTIN,TX,78741,227,MB454014,Y,12/01/2001,,12/31/2017,$0,$0,$0,$0,$0
32037999797,EAST SIDE SHOWROOM INC.,3504 GOODWIN AVE,AUSTIN,TX,78702,227,1,AH SING DEN,1100 E 6TH ST,AUSTIN,TX,78702,227,MB721034,Y,05/05/2009,,12/31/2017,$49127,$7205,$3415,$0,$59747
12623964777,"TEXICAN CAFE - BRODIE OAKS, INC.",11940 MANCHACA RD STE 107,AUSTIN,TX,78748,227,1,TEXICAN CAFE,4141 S CAPITAL OF TEXAS HWY,AUSTIN,TX,78704,227,MB704983,Y,10/01/2008,,12/31/2017,$25425,$733,$6549,$0,$32707
32020420330,"LP RESTAURANT, INC.",8369 VICKERS ST STE 101,SAN DIEGO,CA,92111,0,1,TOPAZ BAR & GRILL,1617 N INTERSTATE 35,AUSTIN,TX,78702,227,MB656904,Y,04/11/2007,,12/31/2017,$3623,$1549,$2322,$0,$7494
11617518573,"AZUL TEQUILA, L.L.C.",4211 S LAMAR BLVD STE A2,AUSTIN,TX,78704,227,1,AZUL TEQUILA,4211 S LAMAR BLVD STE A2,AUSTIN,TX,78704,227,MB656292,Y,04/04/2007,,12/31/2017,$25258,$403,$3902,$0,$29563
32057150990,"GAVIOLIV ENTERPRISES, INC.",3210 ESPERANZA XING APT 5127,AUSTIN,TX,78758,227,1,SAINT GENEVIEVE,11500 ROCK ROSE STE D,AUSTIN,TX,78758,227,MB924073,Y,10/20/2015,,12/31/2017,$65322,$29683,$6985,$0,$101990
32056992988,"LA CORSHA GREEN PASTURES, LLC",3106 LOOKOUT LN,AUSTIN,TX,78746,227,1,GREEN PASTURES,811 W LIVE OAK ST,AUSTIN,TX,78704,227,MB913826,Y,07/10/2015,,12/31/2017,$75136,$75456,$5390,$0,$155982
32064253019,ATTABAR LLC,5501A BALCONES DR # 230,AUSTIN,TX,78731,227,1,ATTABAR LLC,1300 E 6TH ST,AUSTIN,TX,78702,227,MB997307,Y,10/16/2017,,12/31/2017,$0,$0,$0,$0,$0
17428618072,"EPHEN STEPHENS, INC.",2121 W PARMER LN STE 101A,AUSTIN,TX,78727,227,1,PARMER LANE TAVERN,2121 W PARMER LN STE 101,AUSTIN,TX,78727,227,MB213855,Y,01/01/1998,,12/31/2017,$32756,$320,$19689,$0,$52765
32058589634,"GUILD, LLC",PO BOX 38,AUSTIN,TX,78767,227,1,GUILD,3800 N LAMAR BLVD STE 170,AUSTIN,TX,78756,227,MB976777,Y,03/23/2017,,12/31/2017,$0,$0,$0,$0,$0
32041789713,"MEXITAS, INC.",2400 E OLTORF ST STE 11,AUSTIN,TX,78741,227,1,"MEXITAS, INC.",1109 N INTERSTATE 35,AUSTIN,TX,78702,227,MB760846,Y,11/02/2010,,12/31/2017,$474,$0,$736,$0,$1210
32064021663,"EEND & PHES CO, LLC",603 W JOHANNA ST,AUSTIN,TX,78704,227,1,POLVOS MEXICAN RESTAURANT,360 NUECES ST STE 10,AUSTIN,TX,78701,227,MB998284,Y,10/24/2017,,12/31/2017,$0,$0,$0,$0,$0
32039953115,"DOUBLE LUCKY, LLC",1109 S LAMAR BLVD,AUSTIN,TX,78704,227,1,GIBSON BAR,1109 S LAMAR BLVD,AUSTIN,TX,78704,227,MB738628,Y,12/16/2009,,12/31/2017,$85595,$12987,$49800,$0,$148382
17427540780,THE HOUSTON CHEESECAKE FACTORY CORPORATION,26901 MALIBU HILLS RD,CALABASAS HLS,CA,91301,0,24,GRAND LUX CAFE,11506 CENTURY OAKS TER STE 128,AUSTIN,TX,78758,227,MB957027,Y,09/08/2016,,12/31/2017,$36625,$21165,$7257,$0,$65047
32045980383,"RECESS ARCADE BAR, LLC",401 CONGRESS AVE FL 33,AUSTIN,TX,78701,227,1,RECESS ARCADE BAR,222 E 6TH ST,AUSTIN,TX,78701,227,MB796345,Y,01/31/2012,,12/31/2017,$59452,$661,$13747,$0,$73860
17427386580,LAS CURRAS INC.,614 E OLTORF ST,AUSTIN,TX,78704,227,1,CURRA'S GRILL,614 E OLTORF ST,AUSTIN,TX,78704,227,MB255313,Y,05/31/1995,,12/31/2017,$46947,$951,$4383,$0,$52281
32056398830,ROSE ROOM RESTAURANT LLC,3210 ESPERANZA XING APT 5127,AUSTIN,TX,78758,227,1,ROSE ROOM/ 77 DEGREES,11500 ROCK ROSE AVE,AUSTIN,TX,78758,227,MB938420,Y,03/18/2016,,12/31/2017,$429196,$30850,$67099,$0,$527145
32055465010,"305 WEST 5TH, LLC",135 SEA VIEW DR,ARANSAS PASS,TX,78336,205,1,REBELS SALOON,305 W 5TH ST,AUSTIN,TX,78701,227,MB898680,Y,02/19/2015,,12/31/2017,$0,$0,$0,$0,$0
32060841353,GARCIA'S SIETE CASAS LLC,11500 MANCHACA RD,AUSTIN,TX,78748,227,1,CASA GARCIAS MEXICAN RESTAURANT,12700 LEXINGTON ST STE 100,MANOR,TX,78653,227,MB1002530,Y,12/20/2017,,12/31/2017,$0,$0,$0,$0,$0
32034581341,CHI BUFFET LLC,5855 SOVEREIGN DR STE A,HOUSTON,TX,77036,101,1,CHI CHINESE BUFFET,9900 S INTERSTATE 35 BLDG 0,AUSTIN,TX,78748,227,MB706522,Y,10/23/2008,,12/31/2017,$0,$1679,$183,$0,$1862
32040709712,"MANOR ROAD TAVERN, LLC",2209 MANOR RD,AUSTIN,TX,78722,227,4,YUYO PERUANO,1900 MANOR RD,AUSTIN,TX,78722,227,MB864254,Y,02/19/2014,,12/31/2017,$14255,$6068,$931,$0,$21254
32038621606,CESAR HERNANDEZ & CHRISTIAN CRUZ-SOTO,2501 CYPRESS LN,CEDAR PARK,TX,78613,246,2,MARIA'S BAR & GRILL MEXICAN RESTAURANT,20602 FM 1431 STE 102,LAGO VISTA,TX,78645,227,MB717286,Y,04/27/2011,,12/31/2017,$4922,$461,$1085,$0,$6468
32058659379,MARSHALL'S TAVERN LP,PO BOX 1628,ROUND ROCK,TX,78680,227,1,MARSHALL'S TAVERN,113 E PECAN ST,PFLUGERVILLE,TX,78660,227,MB932218,Y,01/15/2016,,12/31/2017,$23514,$296,$20305,$0,$44115
17427666742,CAFE RO INC.,2908 FRUTH ST,AUSTIN,TX,78705,227,1,SPIDER HOUSE,2908 FRUTH ST,AUSTIN,TX,78705,227,MB614182,Y,11/15/2005,,12/31/2017,$62100,$5038,$54607,$0,$121745
32060728667,"CRAWFISH SOUTH PARK, LLC",9500 S INTERSTATE 35 STE C,AUSTIN,TX,78748,227,1,CRAWFISH SHACK & OYSTER BAR,9500 S INTERSTATE 35 STE C,AUSTIN,TX,78748,227,MB956634,Y,09/02/2016,,12/31/2017,$5003,$580,$6611,$0,$12194
32055654548,TACO JOINT LLC,134 E RIVERSIDE DR,AUSTIN,TX,78704,227,2,TACO JOINT #2,134 E RIVERSIDE DR,AUSTIN,TX,78704,227,MB959418,Y,09/29/2016,,12/31/2017,$1094,$160,$630,$0,$1884
12012310558,"REGENCY BEVERAGE COMPANY, LLC",830 CITY AVE,MOORE,OK,73160,0,1,REGENCY BEVERAGE COMPANY,208 BARTON SPRINGS RD,AUSTIN,TX,78704,227,MB223690,Y,12/01/1993,,12/31/2017,$109456,$85176,$43156,$28940,$266728
32045136259,MANNA KOREAN RESTAURANT LP,6808 N LAMAR BLVD # A120,AUSTIN,TX,78752,227,1,MANNA KOREAN RESTAURANT,6808 N LAMAR BLVD STE A-120,AUSTIN,TX,78752,227,MB794717,Y,01/11/2012,12/31/2017,12/31/2017,$0,$0,$0,$0,$0
12057134269,"LONG TERM PIZZA PARTNERS OF TEXAS, LTD.",2900 N QUINLAN PARK RD STE 200,AUSTIN,TX,78732,227,1,LAKESIDE PIZZA & GRILL,2900 N QUINLAN PARK RD STE 200,AUSTIN,TX,78732,227,MB673350,N,10/08/2007,,12/31/2017,$14901,$8180,$10298,$0,$33379
32052641175,"INDIAN ROLLER, LLC",2001 JONES RD,AUSTIN,TX,78745,227,1,"INDIAN ROLLER, LLC",10006 MANCHACA RD,AUSTIN,TX,78748,227,MB866550,N,03/17/2014,,12/31/2017,$29743,$2780,$23307,$0,$55830
17427116474,"RPM DINING, LLC",PO BOX 1434,ROUND ROCK,TX,78680,246,1,THE YELLOW ROSE,6528 N LAMAR BLVD,AUSTIN,TX,78752,227,MB250663,Y,11/28/1994,,12/31/2017,$158303,$22658,$40458,$0,$221419
17422427371,"JULIO'S RESTAURANT, INC.",4230 DUVAL ST,AUSTIN,TX,78751,227,3,JULIO'S CAFE,4230 DUVAL ST,AUSTIN,TX,78751,227,MB457810,Y,09/13/1999,,12/31/2017,$7299,$509,$1244,$0,$9052
17426737940,"EL JACALITO, INC.",2030 E OLTORF ST STE 110,AUSTIN,TX,78741,227,1,EL JACALITO RESTAURANT,2030 E OLTORF ST STE 110,AUSTIN,TX,78741,227,MB257972,Y,09/11/1995,,12/31/2017,$1989,$20,$620,$0,$2629
12026040894,"KONA TEXAS RESTAURANTS, INC.",7150 E CAMELBACK RD STE 220 ATTN:TAX DEP,SCOTTSDALE,AZ,85251,0,5,KONA GRILL,11410 CENTURY OAKS TERRACE BLDG C UNIT 144,AUSTIN,TX,78758,227,MB654115,Y,03/14/2007,,12/31/2017,$46367,$19717,$22618,$0,$88702
17528116894,SWH LIQUOR COMPANY,12201 MERIT DR STE 900,DALLAS,TX,75251,57,7,MIMI'S CAFE,10515 N MO PAC EXPY BLDG O,AUSTIN,TX,78759,227,MB652111,Y,02/21/2007,,12/31/2017,$1537,$4446,$1553,$0,$7536
32049885919,"ZIGGY'S CAFI AND BAKERY, LLC",8701 N MOPAC EXPY STE 105,AUSTIN,TX,78759,227,1,SLAKE CAFE,120 E 7TH ST,AUSTIN,TX,78701,227,MB911431,Y,06/16/2015,,12/31/2017,$211,$52,$649,$0,$912
17601930666,"PAPPAS RESTAURANTS, INC.",13939 NORTHWEST FWY,HOUSTON,TX,77040,101,54,PAPPASITO'S CANTINA,6513 N INTERSTATE 35,AUSTIN,TX,78752,227,MB499432,Y,08/22/2001,,12/31/2017,$97961,$3581,$23496,$0,$125038
12008567062,"SHERLOCK'S AUSTIN, LLC",1155 BRITTMOORE RD,HOUSTON,TX,77043,101,1,SHERLOCK'S BAKER STRET PUB & GRILL,9012 RESEARCH BLVD STE C-O123,AUSTIN,TX,78758,227,MB577703,Y,04/21/2005,,12/31/2017,$6330,$540,$5693,$0,$12563
17423060767,"6TH & LAMAR, INC.",1106 W 38TH ST STE 200,AUSTIN,TX,78705,227,1,24 DINER,600 N LAMAR BLVD STE G,AUSTIN,TX,78703,227,MB764108,Y,12/21/2010,,12/31/2017,$21736,$19481,$12328,$0,$53545
17426737684,"AUSTIN STEAKHOUSE, INC.",1205 N LAMAR BLVD,AUSTIN,TX,78703,227,1,AUSTIN LAND AND CATTLE COMPANY,1205 N LAMAR BLVD,AUSTIN,TX,78703,227,MB241608,Y,12/01/1993,,12/31/2017,$28935,$36260,$3878,$0,$69073
32041942437,"J2 ENTERTAINMENT, LLC",325 E 6TH ST,AUSTIN,TX,78701,227,1,THIRSTY NICKEL/BUFFALO ROOM,325 E 6TH ST,AUSTIN,TX,78701,227,MB754362,Y,08/05/2010,12/04/2017,12/31/2017,$0,$0,$0,$0,$0
32057970207,TKA&P1 LLC,424 BOWERY TRL,AUSTIN,TX,78753,227,2,DECKHAND OYSTER BAR & SEAFOOD 2,4211 S LAMAR BLVD STE C1,AUSTIN,TX,78704,227,MB989511,Y,07/26/2017,,12/31/2017,$7013,$4439,$16157,$0,$27609
10206598368,"BIG AMP-DIZZY ROOSTER, LLC",306 E 6TH ST,AUSTIN,TX,78701,227,1,DIZZY ROOSTER,306 E 6TH ST,AUSTIN,TX,78701,227,MB545876,Y,12/01/2003,,12/31/2017,$39381,$60,$19425,$0,$58866
32058940068,EL NOCTURNO LLC,7601 N LAMAR BLVD STE A,AUSTIN,TX,78752,227,1,EL NOCTURNO SPORTS BAR,7601 N LAMAR BLVD STE A,AUSTIN,TX,78752,227,MB935425,Y,02/18/2016,,12/31/2017,$10499,$0,$17366,$0,$27865
17426162909,"CABANA BEVERAGES, INC.",8111 MAINLAND DR STE 104,SAN ANTONIO,TX,78240,15,75,"CABANA BEVERAGES, INC.",2507 E RIVERSIDE DR,AUSTIN,TX,78741,227,MB249287,Y,09/26/1994,,12/31/2017,$1677,$0,$545,$0,$2222
19105150585,"NORDSTROM, INC.",PO BOX 2229 C/O SALES & USE TAX,SEATTLE,WA,98111,0,29,THE DOMAIN #733,3111 PALM WAY,AUSTIN,TX,78758,227,MB951938,Y,07/21/2016,,12/31/2017,$13544,$20080,$2264,$0,$35888
32056912358,"KEMURI, LLC",PO BOX 4679,AUSTIN,TX,78765,227,1,KEMURI,2713 S 2ND ST,AUSTIN,TX,78704,227,MB941036,Y,04/13/2016,,12/31/2017,$58370,$21429,$14222,$0,$94021
32044564477,"GR VENTURES, INC.",4140 LEMMON AVE,DALLAS,TX,75219,57,1,GLORIA'S RESTAURANT,300 W 6TH ST STE 100,AUSTIN,TX,78701,227,MB802997,Y,04/05/2012,,12/31/2017,$71336,$6617,$5218,$0,$83171
32050281636,"TRUE FOOD BEVERAGES, LLC",4455 E CAMELBACK RD STE B100,PHOENIX,AZ,85018,0,3,TRUE FOOD KITCHEN,222 WEST AVE STE HR100,AUSTIN,TX,78701,227,MB918799,Y,08/28/2015,,12/31/2017,$43241,$51705,$9073,$0,$104019
32058993125,JRG HOSPITALITY LLC,3304 E 5TH ST STE A,AUSTIN,TX,78702,227,1,GRIZZELDA'S RESTAURANT,105 TILLERY ST,AUSTIN,TX,78702,227,MB946172,Y,06/03/2016,,12/31/2017,$36429,$6899,$2781,$0,$46109
17427540780,THE HOUSTON CHEESECAKE FACTORY CORPORATION,26901 MALIBU HILLS RD,CALABASAS HLS,CA,91301,0,9,THE CHEESECAKE FACTORY,10000 RESEARCH BLVD # 4602,AUSTIN,TX,78759,227,MB525484,Y,11/04/2002,,12/31/2017,$43459,$17140,$10397,$0,$70996
17427540780,THE HOUSTON CHEESECAKE FACTORY CORPORATION,26901 MALIBU HILLS RD,CALABASAS HLS,CA,91301,0,23,THE HOUSTON CHEESECAKE FACTORY CORPORATION,2901 S CAPITAL OF TEXAS HWY SPC G02B,AUSTIN,TX,78746,227,MB916560,Y,08/06/2015,,12/31/2017,$49179,$23074,$17405,$0,$89658
17429983541,"HOOMS, INC.",PO BOX 639,AUSTIN,TX,78767,227,2,FRIENDS,208 E 6TH ST,AUSTIN,TX,78701,227,MB517820,Y,07/03/2002,,12/31/2017,$39471,$818,$29497,$0,$69786
12082487435,"PROSPERITY NOODLES ON COLORADO, LP",PO BOX 684847,AUSTIN,TX,78768,227,1,IMPERIA,310 COLORADO ST,AUSTIN,TX,78701,227,MB665752,Y,07/17/2007,,12/31/2017,$0,$0,$0,$0,$0
17601930666,"PAPPAS RESTAURANTS, INC.",13939 NORTHWEST FWY,HOUSTON,TX,77040,101,33,PAPPADEAUX SEAFOOD KITCHEN #3,6319 N INTERSTATE 35,AUSTIN,TX,78752,227,MB482914,Y,11/02/2000,,12/31/2017,$70109,$21764,$17523,$0,$109396
12049028637,"BEERLAND, LLC",1717 E 38TH 1/2 ST,AUSTIN,TX,78722,227,1,BEERLAND,1717 E 38TH 1/2 ST,AUSTIN,TX,78722,227,MB492328,Y,11/01/2006,,12/31/2017,$2913,$77,$4666,$0,$7656
32052597500,"WONDERLAND AUSTIN BEVERAGES, LLC",1214 W 6TH ST STE 220,AUSTIN,TX,78703,227,1,WONDERLAND,1104 E 6TH ST,AUSTIN,TX,78702,227,MB863051,Y,02/04/2014,,12/31/2017,$0,$0,$0,$0,$0
32048379963,LAMAR BACKYARD GRILL LLC,PO BOX 7799,ROUND ROCK,TX,78683,227,1,TLC,1000 S LAMAR BLVD BLDG 1,AUSTIN,TX,78704,227,MB978764,Y,04/12/2017,,12/31/2017,$6838,$1981,$6713,$0,$15532
17426162909,"CABANA BEVERAGES, INC.",8111 MAINLAND DR STE 104,SAN ANTONIO,TX,78240,15,93,CABANA BEVERAGES INC,15002 FM 1825,PFLUGERVILLE,TX,78660,227,MB427491,Y,03/10/1998,,12/31/2017,$1804,$0,$581,$0,$2385
